3.347204029560089111e-01,3.501264154911041260e-01,-1.905623450875282288e-02,3.184567987918853760e-01,3.366734981536865234e-01,-1.024408917874097824e-02,3.144655525684356689e-01,3.363725543022155762e-01,-1.034229248762130737e-02,3.104062676429748535e-01,3.360070288181304932e-01,-1.048359647393226624e-02,3.212868571281433105e-01,3.369997739791870117e-01,-7.427533715963363647e-02,3.196834623813629150e-01,3.370009064674377441e-01,-7.433260232210159302e-02,3.182593286037445068e-01,3.369705975055694580e-01,-7.440651208162307739e-02,2.851038575172424316e-01,3.402985632419586182e-01,5.286807194352149963e-02,2.992878556251525879e-01,3.422693908214569092e-01,-2.361950427293777466e-01,3.255591690540313721e-01,3.613431453704833984e-01,1.988945715129375458e-02,3.291866779327392578e-01,3.616743385791778564e-01,-6.386689841747283936e-02,2.194410264492034912e-01,3.995348811149597168e-01,2.664459347724914551e-01,2.787996530532836914e-01,4.072304964065551758e-01,-3.861583769321441650e-01,3.208015859127044678e-01,4.604505002498626709e-01,4.745329022407531738e-01,3.832250237464904785e-01,4.872637689113616943e-01,-3.505101501941680908e-01,4.069983959197998047e-01,4.204604923725128174e-01,5.539010167121887207e-01,4.618551433086395264e-01,4.353812336921691895e-01,-4.403802379965782166e-02,4.270344078540802002e-01,4.060482978820800781e-01,5.784869790077209473e-01,4.892656207084655762e-01,4.243801534175872803e-01,-4.032648727297782898e-02,4.322375655174255371e-01,4.079520106315612793e-01,5.595449805259704590e-01,4.679031670093536377e-01,4.188336133956909180e-01,-4.485831037163734436e-02,4.264798164367675781e-01,4.072751402854919434e-01,5.443879365921020508e-01,4.540859162807464600e-01,4.238980114459991455e-01,-3.513754159212112427e-02,1.925532221794128418e-01,5.974270701408386230e-01,2.113802284002304077e-01,2.170385867357254028e-01,6.054984331130981445e-01,-2.112681418657302856e-01,2.134925127029418945e-01,7.100787758827209473e-01,4.887726902961730957e-01,2.181329429149627686e-01,7.332786917686462402e-01,-2.047716230154037476e-01,1.757919192314147949e-01,8.297732472419738770e-01,7.392032146453857422e-01,1.580162197351455688e-01,8.648086190223693848e-01,-2.348313331604003906e-01,1.514374762773513794e-01,8.458418846130371094e-01,7.566747665405273438e-01,1.152811199426651001e-01,8.893683552742004395e-01,-2.431232035160064697e-01,2.747857868671417236e-01,8.504481315612792969e-01,7.273082137107849121e-01,2.520613670349121094e-01,9.035938382148742676e-01,-3.666164875030517578e-01
4.061496257781982422e-01,3.734294474124908447e-01,-4.496294260025024414e-01,3.919774591922760010e-01,3.592983186244964600e-01,-4.235715270042419434e-01,3.889698088169097900e-01,3.587302863597869873e-01,-4.236806631088256836e-01,3.854000270366668701e-01,3.581119179725646973e-01,-4.237569868564605713e-01,3.901322484016418457e-01,3.599548637866973877e-01,-5.143916606903076172e-01,3.861399292945861816e-01,3.597897291183471680e-01,-5.144774913787841797e-01,3.816712498664855957e-01,3.595331609249114990e-01,-5.145905613899230957e-01,3.496871292591094971e-01,3.620592057704925537e-01,-2.455059289932250977e-01,3.478340208530426025e-01,3.633536696434020996e-01,-6.562086343765258789e-01,3.944275379180908203e-01,3.842472136020660400e-01,-3.698979318141937256e-01,3.915814459323883057e-01,3.846518099308013916e-01,-4.894278049468994141e-01,2.889865934848785400e-01,4.300854206085205078e-01,5.976093560457229614e-02,2.670136988162994385e-01,4.306309819221496582e-01,-7.695830464363098145e-01,2.721377015113830566e-01,5.321661829948425293e-01,2.806062400341033936e-01,2.312698513269424438e-01,5.405917167663574219e-01,-8.007171154022216797e-01,4.003044366836547852e-01,5.608007907867431641e-01,1.355758905410766602e-01,4.205370545387268066e-01,5.530402660369873047e-01,-6.923970580101013184e-01,4.394846558570861816e-01,5.821517109870910645e-01,1.075504124164581299e-01,4.733684062957763672e-01,5.640733242034912109e-01,-7.682819962501525879e-01,4.472947120666503906e-01,5.827956199645996094e-01,3.608427196741104126e-02,4.807074368000030518e-01,5.495935678482055664e-01,-7.658578157424926758e-01,4.349796772003173828e-01,5.793812870979309082e-01,9.526064991950988770e-02,4.672259092330932617e-01,5.453105568885803223e-01,-6.860255002975463867e-01,2.859896123409271240e-01,6.114321947097778320e-01,2.488976418972015381e-01,2.242703139781951904e-01,6.162716150283813477e-01,-2.488805353641510010e-01,3.975032269954681396e-01,7.034013271331787109e-01,7.079030871391296387e-01,2.324669063091278076e-01,7.450760602951049805e-01,-4.186636209487915039e-02,3.387334644794464111e-01,8.134371638298034668e-01,1.224706768989562988e+00,1.452963352203369141e-01,8.732982873916625977e-01,2.293074429035186768e-01,3.137170076370239258e-01,8.331214189529418945e-01,1.267648696899414062e+00,9.974362701177597046e-02,8.972092866897583008e-01,2.449657022953033447e-01,4.225420653820037842e-01,8.576771020889282227e-01,1.172497034072875977e+00,2.520554959774017334e-01,9.191014170646667480e-01,-3.909792285412549973e-03
4.078834652900695801e-01,3.757959008216857910e-01,-4.398295879364013672e-01,3.933391273021697998e-01,3.619684576988220215e-01,-4.142671525478363037e-01,3.904767036437988281e-01,3.614037930965423584e-01,-4.143797159194946289e-01,3.870942294597625732e-01,3.607604205608367920e-01,-4.144582152366638184e-01,3.911860585212707520e-01,3.625890612602233887e-01,-5.050467252731323242e-01,3.870446383953094482e-01,3.624034523963928223e-01,-5.051322579383850098e-01,3.824418783187866211e-01,3.621423840522766113e-01,-5.052502155303955078e-01,3.514653444290161133e-01,3.650108575820922852e-01,-2.387009561061859131e-01,3.486081361770629883e-01,3.667257130146026611e-01,-6.489613056182861328e-01,3.966934978961944580e-01,3.867293894290924072e-01,-3.609849214553833008e-01,3.933744430541992188e-01,3.872136771678924561e-01,-4.803565144538879395e-01,2.952342331409454346e-01,4.326354563236236572e-01,6.262896209955215454e-02,2.677277624607086182e-01,4.349223673343658447e-01,-7.647625803947448730e-01,2.803972065448760986e-01,5.321188569068908691e-01,2.855423688888549805e-01,2.329844832420349121e-01,5.437102317810058594e-01,-7.910267710685729980e-01,4.154086410999298096e-01,5.593637824058532715e-01,1.431777030229568481e-01,4.205539822578430176e-01,5.602279305458068848e-01,-6.677222847938537598e-01,4.580520689487457275e-01,5.818167328834533691e-01,1.160266250371932983e-01,4.735473692417144775e-01,5.710432529449462891e-01,-7.430393695831298828e-01,4.617961049079895020e-01,5.800716876983642578e-01,4.441370442509651184e-02,4.814051091670989990e-01,5.570334196090698242e-01,-7.377077937126159668e-01,4.465633332729339600e-01,5.704596042633056641e-01,1.023251190781593323e-01,4.680975079536437988e-01,5.523073077201843262e-01,-6.605219244956970215e-01,2.876528203487396240e-01,6.131203770637512207e-01,2.498576343059539795e-01,2.261543571949005127e-01,6.183427572250366211e-01,-2.498413622379302979e-01,4.036316275596618652e-01,7.060189843177795410e-01,6.950141787528991699e-01,2.387372106313705444e-01,7.451866269111633301e-01,-6.446243077516555786e-02,3.442470133304595947e-01,8.141458034515380859e-01,1.198527336120605469e+00,1.453631669282913208e-01,8.736599087715148926e-01,1.850826144218444824e-01,3.207734525203704834e-01,8.331511020660400391e-01,1.240243792533874512e+00,1.008783876895904541e-01,8.974801301956176758e-01,1.985339075326919556e-01,4.329365193843841553e-01,8.585476875305175781e-01,1.145741820335388184e+00,2.523481547832489014e-01,9.201514124870300293e-01,-4.620579630136489868e-02
4.085469245910644531e-01,3.773605525493621826e-01,-4.379554390907287598e-01,3.941199183464050293e-01,3.635085523128509521e-01,-4.124624431133270264e-01,3.913182616233825684e-01,3.629114627838134766e-01,-4.125809073448181152e-01,3.879364430904388428e-01,3.622143566608428955e-01,-4.126713573932647705e-01,3.917063772678375244e-01,3.641117513179779053e-01,-5.041960477828979492e-01,3.874209523200988770e-01,3.638810515403747559e-01,-5.042984485626220703e-01,3.826646804809570312e-01,3.635461628437042236e-01,-5.044280886650085449e-01,3.516703546047210693e-01,3.660116791725158691e-01,-2.382697463035583496e-01,3.486540615558624268e-01,3.677748143672943115e-01,-6.534824967384338379e-01,3.973646759986877441e-01,3.881963789463043213e-01,-3.598642349243164062e-01,3.937513530254364014e-01,3.886516988277435303e-01,-4.805391728878021240e-01,2.934829592704772949e-01,4.334407746791839600e-01,6.690083444118499756e-02,2.679547667503356934e-01,4.363063573837280273e-01,-7.724175453186035156e-01,2.784492671489715576e-01,5.327328443527221680e-01,2.940267324447631836e-01,2.350067645311355591e-01,5.452189445495605469e-01,-7.986024618148803711e-01,4.115673899650573730e-01,5.585294961929321289e-01,1.596978008747100830e-01,4.205677807331085205e-01,5.626013278961181641e-01,-6.645543575286865234e-01,4.508242607116699219e-01,5.785332322120666504e-01,1.337694823741912842e-01,4.742572903633117676e-01,5.732337832450866699e-01,-7.353940606117248535e-01,4.565337896347045898e-01,5.764868259429931641e-01,6.372392177581787109e-02,4.821285307407379150e-01,5.591907501220703125e-01,-7.341690063476562500e-01,4.421248733997344971e-01,5.670545697212219238e-01,1.197934746742248535e-01,4.687781631946563721e-01,5.543595552444458008e-01,-6.577110886573791504e-01,2.868325114250183105e-01,6.131355166435241699e-01,2.525204420089721680e-01,2.261109501123428345e-01,6.185828447341918945e-01,-2.525033354759216309e-01,4.067800641059875488e-01,7.069378495216369629e-01,7.057132720947265625e-01,2.411640733480453491e-01,7.454479336738586426e-01,-9.908448159694671631e-02,3.453490138053894043e-01,8.146754503250122070e-01,1.224024891853332520e+00,1.453556567430496216e-01,8.741430044174194336e-01,1.189379915595054626e-01,3.220291435718536377e-01,8.331391811370849609e-01,1.266969203948974609e+00,1.013143658638000488e-01,8.983395695686340332e-01,1.287160366773605347e-01,4.365414679050445557e-01,8.594962358474731445e-01,1.179431676864624023e+00,2.526957094669342041e-01,9.210176467895507812e-01,-1.198882609605789185e-01
4.087920486927032471e-01,3.796087205410003662e-01,-4.353401064872741699e-01,3.942602872848510742e-01,3.660844862461090088e-01,-4.104645252227783203e-01,3.915196657180786133e-01,3.654913008213043213e-01,-4.105705618858337402e-01,3.882024884223937988e-01,3.647910356521606445e-01,-4.106423556804656982e-01,3.916935920715332031e-01,3.668082654476165771e-01,-5.013800263404846191e-01,3.873849809169769287e-01,3.666705787181854248e-01,-5.014805793762207031e-01,3.826448321342468262e-01,3.664375245571136475e-01,-5.016095042228698730e-01,3.523251116275787354e-01,3.690040409564971924e-01,-2.365647852420806885e-01,3.485536575317382812e-01,3.716103136539459229e-01,-6.498665213584899902e-01,3.978919684886932373e-01,3.908245563507080078e-01,-3.581113815307617188e-01,3.938556611537933350e-01,3.916147351264953613e-01,-4.776270091533660889e-01,2.937282025814056396e-01,4.357407093048095703e-01,7.452274858951568604e-02,2.678863704204559326e-01,4.415789246559143066e-01,-7.685630917549133301e-01,2.775478959083557129e-01,5.340521335601806641e-01,3.183927237987518311e-01,2.411948293447494507e-01,5.498071908950805664e-01,-7.928087711334228516e-01,4.126259684562683105e-01,5.607156157493591309e-01,2.054273188114166260e-01,4.223504662513732910e-01,5.686436295509338379e-01,-6.579338908195495605e-01,4.464142620563507080e-01,5.786284804344177246e-01,1.854105442762374878e-01,4.744098782539367676e-01,5.804200172424316406e-01,-7.279548048973083496e-01,4.538795948028564453e-01,5.739423036575317383e-01,1.151831373572349548e-01,4.826477766036987305e-01,5.676581263542175293e-01,-7.258478999137878418e-01,4.396388530731201172e-01,5.674946904182434082e-01,1.667272150516510010e-01,4.696637392044067383e-01,5.624375939369201660e-01,-6.505717039108276367e-01,2.869766652584075928e-01,6.158679127693176270e-01,2.528785765171051025e-01,2.258578389883041382e-01,6.213058829307556152e-01,-2.528619766235351562e-01,4.097923040390014648e-01,7.122889757156372070e-01,6.875738501548767090e-01,2.495226114988327026e-01,7.479261159896850586e-01,-7.463647425174713135e-02,3.464141786098480225e-01,8.149530887603759766e-01,1.199279546737670898e+00,1.455612480640411377e-01,8.745604753494262695e-01,1.787852942943572998e-01,3.227896690368652344e-01,8.331308960914611816e-01,1.243089199066162109e+00,1.018935441970825195e-01,8.986340165138244629e-01,1.920424997806549072e-01,4.368992149829864502e-01,8.599208593368530273e-01,1.175116658210754395e+00,2.537480592727661133e-01,9.207963943481445312e-01,-5.647256597876548767e-02
4.098871052265167236e-01,3.804457783699035645e-01,-4.342943429946899414e-01,3.947925865650177002e-01,3.669797778129577637e-01,-4.096294343471527100e-01,3.921435773372650146e-01,3.664259910583496094e-01,-4.097147881984710693e-01,3.889654576778411865e-01,3.658153712749481201e-01,-4.097624421119689941e-01,3.919221162796020508e-01,3.678244352340698242e-01,-5.005190968513488770e-01,3.874997496604919434e-01,3.677828013896942139e-01,-5.006119608879089355e-01,3.826695084571838379e-01,3.676687777042388916e-01,-5.007273554801940918e-01,3.536755442619323730e-01,3.707543909549713135e-01,-2.357752323150634766e-01,3.485887050628662109e-01,3.734763264656066895e-01,-6.489711999893188477e-01,3.998619914054870605e-01,3.917841911315917969e-01,-3.572742044925689697e-01,3.952151238918304443e-01,3.925905525684356689e-01,-4.768390357494354248e-01,3.021012246608734131e-01,4.380806386470794678e-01,8.568083494901657104e-02,2.676281332969665527e-01,4.432009458541870117e-01,-7.665014266967773438e-01,2.896700501441955566e-01,5.338098406791687012e-01,3.425109088420867920e-01,2.450759708881378174e-01,5.506662726402282715e-01,-7.906433939933776855e-01,4.255773127079010010e-01,5.602266192436218262e-01,2.312826067209243774e-01,4.228167235851287842e-01,5.697089433670043945e-01,-6.411294341087341309e-01,4.609707295894622803e-01,5.777792930603027344e-01,2.119785249233245850e-01,4.746722280979156494e-01,5.828872323036193848e-01,-7.083618044853210449e-01,4.715645611286163330e-01,5.704217553138732910e-01,1.426818072795867920e-01,4.835077226161956787e-01,5.697702169418334961e-01,-7.102023959159851074e-01,4.565744400024414062e-01,5.668235421180725098e-01,1.930436044931411743e-01,4.704831838607788086e-01,5.638941526412963867e-01,-6.342889666557312012e-01,2.876014113426208496e-01,6.168743371963500977e-01,2.530638575553894043e-01,2.247978150844573975e-01,6.222256422042846680e-01,-2.530410587787628174e-01,4.120111465454101562e-01,7.140733003616333008e-01,6.867125630378723145e-01,2.524996697902679443e-01,7.485993504524230957e-01,-7.905500382184982300e-02,3.468917608261108398e-01,8.154695630073547363e-01,1.194794774055480957e+00,1.457245498895645142e-01,8.749167323112487793e-01,1.767953634262084961e-01,3.233306407928466797e-01,8.332620263099670410e-01,1.237895011901855469e+00,1.020301431417465210e-01,8.992534875869750977e-01,1.911003291606903076e-01,4.392510056495666504e-01,8.603528141975402832e-01,1.157792568206787109e+00,2.539023160934448242e-01,9.213215708732604980e-01,-5.194937810301780701e-02
4.098413288593292236e-01,3.835736811161041260e-01,-4.264092445373535156e-01,3.947228491306304932e-01,3.703761100769042969e-01,-3.999688923358917236e-01,3.921255171298980713e-01,3.697636425495147705e-01,-4.001049995422363281e-01,3.889334499835968018e-01,3.691014051437377930e-01,-4.002179801464080811e-01,3.915157914161682129e-01,3.715104162693023682e-01,-4.895430803298950195e-01,3.869288861751556396e-01,3.715766966342926025e-01,-4.896473586559295654e-01,3.819251358509063721e-01,3.715828955173492432e-01,-4.897776544094085693e-01,3.541693687438964844e-01,3.745937347412109375e-01,-2.248598337173461914e-01,3.484124243259429932e-01,3.780689537525177002e-01,-6.292371749877929688e-01,4.002570509910583496e-01,3.946171402931213379e-01,-3.495923280715942383e-01,3.952450454235076904e-01,3.959456384181976318e-01,-4.668518304824829102e-01,3.135780096054077148e-01,4.433555006980895996e-01,9.345003217458724976e-02,2.673881053924560547e-01,4.495865702629089355e-01,-7.594751715660095215e-01,2.974943518638610840e-01,5.366293191909790039e-01,3.386301696300506592e-01,2.531635165214538574e-01,5.557933449745178223e-01,-7.796292304992675781e-01,4.370636641979217529e-01,5.599468350410461426e-01,2.300996035337448120e-01,4.316712915897369385e-01,5.731176733970642090e-01,-6.227180361747741699e-01,4.687000215053558350e-01,5.771438479423522949e-01,2.094128578901290894e-01,4.813775420188903809e-01,5.865925550460815430e-01,-6.872010231018066406e-01,4.799693822860717773e-01,5.697693824768066406e-01,1.405332237482070923e-01,4.917801618576049805e-01,5.737103223800659180e-01,-6.899662613868713379e-01,4.651551246643066406e-01,5.660115480422973633e-01,1.924167573451995850e-01,4.797644019126892090e-01,5.679344534873962402e-01,-6.160917282104492188e-01,2.874456048011779785e-01,6.195412278175354004e-01,2.528366744518280029e-01,2.244956195354461670e-01,6.249555349349975586e-01,-2.528135478496551514e-01,4.121069014072418213e-01,7.174619436264038086e-01,6.275830864906311035e-01,2.645957469940185547e-01,7.496913671493530273e-01,-1.330181360244750977e-01,3.475469350814819336e-01,8.166133165359497070e-01,1.088699817657470703e+00,1.458856165409088135e-01,8.768240213394165039e-01,8.594018965959548950e-02,3.231642544269561768e-01,8.344979882240295410e-01,1.125337719917297363e+00,1.012035906314849854e-01,9.002476334571838379e-01,9.671524912118911743e-02,4.368713796138763428e-01,8.634549379348754883e-01,1.038488388061523438e+00,2.533132433891296387e-01,9.248038530349731445e-01,-1.404062509536743164e-01
4.098812341690063477e-01,3.848864734172821045e-01,-4.258734583854675293e-01,3.948548436164855957e-01,3.715406954288482666e-01,-3.997239172458648682e-01,3.922856748104095459e-01,3.709292411804199219e-01,-3.998637497425079346e-01,3.891745805740356445e-01,3.702804148197174072e-01,-3.999839723110198975e-01,3.916022479534149170e-01,3.727320134639739990e-01,-4.893477261066436768e-01,3.870084881782531738e-01,3.728138804435729980e-01,-4.894505143165588379e-01,3.820128738880157471e-01,3.728078305721282959e-01,-4.895816147327423096e-01,3.548498749732971191e-01,3.755796253681182861e-01,-2.274312525987625122e-01,3.484810292720794678e-01,3.790156841278076172e-01,-6.288499236106872559e-01,4.003892540931701660e-01,3.960130810737609863e-01,-3.492968380451202393e-01,3.954165279865264893e-01,3.973183035850524902e-01,-4.665164053440093994e-01,3.166851699352264404e-01,4.431297481060028076e-01,8.544374257326126099e-02,2.671885490417480469e-01,4.510429203510284424e-01,-7.572599053382873535e-01,3.120737075805664062e-01,5.358653068542480469e-01,3.195995986461639404e-01,2.579719126224517822e-01,5.570572018623352051e-01,-7.653781175613403320e-01,4.462902843952178955e-01,5.599521994590759277e-01,1.963022500276565552e-01,4.367597699165344238e-01,5.744813680648803711e-01,-6.003183126449584961e-01,4.777694046497344971e-01,5.766489505767822266e-01,1.733602285385131836e-01,4.854601621627807617e-01,5.871443748474121094e-01,-6.612353324890136719e-01,4.887637794017791748e-01,5.693391561508178711e-01,1.049554198980331421e-01,4.963164925575256348e-01,5.751214027404785156e-01,-6.656023859977722168e-01,4.735615253448486328e-01,5.655442476272583008e-01,1.589299589395523071e-01,4.842408001422882080e-01,5.694639682769775391e-01,-5.940881371498107910e-01,2.892343699932098389e-01,6.200672984123229980e-01,2.489515393972396851e-01,2.244772017002105713e-01,6.255868077278137207e-01,-2.489073425531387329e-01,4.122977554798126221e-01,7.185589075088500977e-01,6.350874304771423340e-01,2.670111358165740967e-01,7.512647509574890137e-01,-1.347007155418395996e-01,3.479420542716979980e-01,8.166150450706481934e-01,1.109840631484985352e+00,1.456545591354370117e-01,8.783888816833496094e-01,7.229920476675033569e-02,3.229211568832397461e-01,8.344570398330688477e-01,1.148444652557373047e+00,9.889928996562957764e-02,9.009255170822143555e-01,8.224309980869293213e-02,4.353015422821044922e-01,8.633137941360473633e-01,1.066026926040649414e+00,2.532342970371246338e-01,9.274135231971740723e-01,-1.528506875038146973e-01
4.099223911762237549e-01,3.851885497570037842e-01,-4.212891459465026855e-01,3.950263559818267822e-01,3.717970252037048340e-01,-3.962191045284271240e-01,3.924654424190521240e-01,3.712025284767150879e-01,-3.963730633258819580e-01,3.893876969814300537e-01,3.705846667289733887e-01,-3.965125977993011475e-01,3.917545974254608154e-01,3.730560541152954102e-01,-4.854719340801239014e-01,3.871710598468780518e-01,3.731779456138610840e-01,-4.855813086032867432e-01,3.822049200534820557e-01,3.731952905654907227e-01,-4.857136607170104980e-01,3.551992177963256836e-01,3.759550154209136963e-01,-2.270809561014175415e-01,3.485893011093139648e-01,3.793207108974456787e-01,-6.284053325653076172e-01,4.004370868206024170e-01,3.963715136051177979e-01,-3.467118740081787109e-01,3.955611586570739746e-01,3.975534737110137939e-01,-4.632252156734466553e-01,3.152181208133697510e-01,4.427154958248138428e-01,8.463504165410995483e-02,2.672990262508392334e-01,4.509973227977752686e-01,-7.559111714363098145e-01,3.072798252105712891e-01,5.355700850486755371e-01,3.195989429950714111e-01,2.610519528388977051e-01,5.581758022308349609e-01,-7.536181211471557617e-01,4.390773177146911621e-01,5.599495768547058105e-01,1.980582028627395630e-01,4.396877586841583252e-01,5.748148560523986816e-01,-5.780331492424011230e-01,4.709401130676269531e-01,5.768101215362548828e-01,1.759278476238250732e-01,4.875887334346771240e-01,5.872713327407836914e-01,-6.389678716659545898e-01,4.818638265132904053e-01,5.692982673645019531e-01,1.087463572621345520e-01,4.989786744117736816e-01,5.749427080154418945e-01,-6.403084397315979004e-01,4.671863019466400146e-01,5.659442543983459473e-01,1.610355675220489502e-01,4.862496852874755859e-01,5.693969130516052246e-01,-5.706112384796142578e-01,2.894122600555419922e-01,6.210091710090637207e-01,2.466233819723129272e-01,2.244528979063034058e-01,6.268476247787475586e-01,-2.465420514345169067e-01,4.123743474483489990e-01,7.192954421043395996e-01,6.389883160591125488e-01,2.675974965095520020e-01,7.520174980163574219e-01,-1.112321764230728149e-01,3.472782373428344727e-01,8.172960877418518066e-01,1.115190029144287109e+00,1.456529051065444946e-01,8.793238401412963867e-01,1.219675168395042419e-01,3.220166265964508057e-01,8.351355791091918945e-01,1.154525279998779297e+00,9.715786576271057129e-02,9.020809531211853027e-01,1.378266513347625732e-01,4.346480667591094971e-01,8.631862401962280273e-01,1.076124906539916992e+00,2.533696293830871582e-01,9.263319373130798340e-01,-6.799844652414321899e-02
4.101636111736297607e-01,3.849919736385345459e-01,-4.095952808856964111e-01,3.953348398208618164e-01,3.714424967765808105e-01,-3.845443725585937500e-01,3.927605152130126953e-01,3.708667457103729248e-01,-3.847192525863647461e-01,3.896677792072296143e-01,3.702888786792755127e-01,-3.848869800567626953e-01,3.920241892337799072e-01,3.726350665092468262e-01,-4.761393964290618896e-01,3.874382078647613525e-01,3.727370798587799072e-01,-4.762358665466308594e-01,3.824590146541595459e-01,3.727530837059020996e-01,-4.763750731945037842e-01,3.554341197013854980e-01,3.756438791751861572e-01,-2.192895114421844482e-01,3.486807048320770264e-01,3.786002397537231445e-01,-6.280732750892639160e-01,4.007735848426818848e-01,3.961834311485290527e-01,-3.356317877769470215e-01,3.960380554199218750e-01,3.972656428813934326e-01,-4.552686512470245361e-01,3.136702179908752441e-01,4.423968195915222168e-01,8.847275376319885254e-02,2.669731080532073975e-01,4.497296810150146484e-01,-7.563945055007934570e-01,3.056481778621673584e-01,5.356526374816894531e-01,3.199950158596038818e-01,2.623367309570312500e-01,5.571503639221191406e-01,-7.615944147109985352e-01,4.399146735668182373e-01,5.608001947402954102e-01,1.978577375411987305e-01,4.411644637584686279e-01,5.756697654724121094e-01,-5.936765670776367188e-01,4.667164683341979980e-01,5.778858065605163574e-01,1.754183024168014526e-01,4.888589084148406982e-01,5.881351232528686523e-01,-6.589537262916564941e-01,4.781998395919799805e-01,5.701203346252441406e-01,1.076387241482734680e-01,5.009054541587829590e-01,5.756900310516357422e-01,-6.578803658485412598e-01,4.754040241241455078e-01,5.594483613967895508e-01,1.604920178651809692e-01,4.883958399295806885e-01,5.700294375419616699e-01,-5.862569212913513184e-01,2.891907393932342529e-01,6.215052604675292969e-01,2.467100620269775391e-01,2.241901904344558716e-01,6.269469261169433594e-01,-2.466338574886322021e-01,4.124974608421325684e-01,7.192428708076477051e-01,6.423731446266174316e-01,2.679881751537322998e-01,7.521192431449890137e-01,-1.003134772181510925e-01,3.468181788921356201e-01,8.186236023902893066e-01,1.121490359306335449e+00,1.455974131822586060e-01,8.791739344596862793e-01,1.465169489383697510e-01,3.214382827281951904e-01,8.366133570671081543e-01,1.161127567291259766e+00,9.620118886232376099e-02,9.021598696708679199e-01,1.618705391883850098e-01,4.338132441043853760e-01,8.643752336502075195e-01,1.081599235534667969e+00,2.534754276275634766e-01,9.257084131240844727e-01,-6.012860313057899475e-02
